OBJECTID,date,ndvi
4,2024-11-17,0.17877463863337714
4,2024-11-18,0.17473362899693387
4,2024-11-19,0.16477351278471308
4,2024-12-01,0.15698823505256243
4,2024-12-07,0.17680159740473061
4,2024-12-13,0.18079216628339903
4,2024-12-18,0.17541652978537012
5,2024-04-07,0.4216060086991178
5,2024-04-09,0.4267110843331975
5,2024-04-13,0.5314890253422112
5,2024-04-19,0.6236436189738457
5,2024-04-21,0.7004240370439181
5,2024-04-22,0.7034726987642038
5,2024-04-23,0.7476357795044829
5,2024-04-24,0.737427782039603
5,2024-04-30,0.7872824284113248
5,2024-05-04,0.7865432056683608
5,2024-05-13,0.8767482327575874
5,2024-05-17,0.8841111497339023
5,2024-05-20,0.8920669244737978
5,2024-05-22,0.8796292723965575
5,2024-05-23,0.9115462959078486
5,2024-05-27,0.896247924857362
5,2024-05-30,0.8812523972766937
5,2024-05-31,0.9007138827791629
5,2024-06-05,0.895641863343242
5,2024-06-06,0.8515757973941602
5,2024-06-07,0.793668267847725
5,2024-06-10,0.428850513316872
5,2024-06-11,0.41172183087512587
5,2024-06-12,0.39396770268974446
5,2024-06-13,0.420237734933116
5,2024-06-14,0.4428667159107254
5,2024-06-15,0.5233318699956849
5,2024-06-19,0.520789726620559
5,2024-06-22,0.6036849794883012
5,2024-06-29,0.8535823929016637
5,2024-07-06,0.8916440298820539
5,2024-07-08,0.8665304963561394
5,2024-07-09,0.8588144492856116
5,2024-07-10,0.883989132095939
5,2024-07-11,0.8572324339550271
5,2024-07-12,0.5164050513616532
5,2024-07-19,0.4449243003697799
5,2024-07-22,0.6157853272432516
5,2024-07-25,0.7928560030805005
5,2024-07-29,0.8225281080692334
5,2024-07-30,0.8596716629908424
5,2024-07-31,0.8603947790310208
5,2024-08-01,0.8337335973833725
5,2024-08-07,0.8272185297502038
5,2024-08-08,0.8542698307222995
5,2024-08-09,0.8666916570276166
5,2024-08-15,0.8798262049311981
5,2024-08-16,0.9197957370427194
5,2024-08-25,0.4860058036570456
5,2024-08-26,0.49251028956105863
5,2024-08-27,0.4745643324183727
5,2024-08-29,0.4529473580512538
5,2024-09-04,0.702434331474445
5,2024-09-06,0.7624497321043295
5,2024-09-08,0.8040246904516469
5,2024-09-14,0.8741585184230714
5,2024-09-17,0.8642463411564463
5,2024-09-19,0.8429956069904588
5,2024-09-20,0.8692800603514408
5,2024-09-21,0.8428028884187563
5,2024-09-23,0.8677795149709929
5,2024-09-24,0.8832350200172604
5,2024-09-27,0.8397919650776717
5,2024-10-01,0.5556397619803902
5,2024-10-02,0.5355330719302872
5,2024-10-06,0.4975870848216426
5,2024-10-11,0.5761515543342762
5,2024-10-12,0.5890804140246679
5,2024-10-13,0.6243902395628566
5,2024-10-22,0.5306114909712567
5,2024-10-23,0.5182017915148391
5,2024-10-25,0.3857493512369948
5,2024-10-26,0.28916944101500697
5,2024-11-06,0.18179173068768878
5,2024-11-09,0.16513080983752457
5,2024-11-10,0.1832618067750036
5,2024-11-14,0.19184895021755285
5,2024-11-17,0.179214810412871
5,2024-11-18,0.18596048716782734
5,2024-11-19,0.17332556309782088
5,2024-12-01,0.18198097273996738
5,2024-12-07,0.19099627822793308
5,2024-12-13,0.18987613664626984
5,2024-12-18,0.17982632666790527
6,2024-04-07,0.21297940010152377
6,2024-04-09,0.18760671203802018
6,2024-04-13,0.16454868921379606
6,2024-04-19,0.18839193508764576
6,2024-04-21,0.18355893124091874
6,2024-04-22,0.15994970235600386
6,2024-04-23,0.17737459934777952
6,2024-04-24,0.17996997946238963
6,2024-04-30,0.18231111350755375
6,2024-05-04,0.1966982102066335
6,2024-05-13,0.19943450260329346
6,2024-05-17,0.19713306267114675
6,2024-05-20,0.225747297161991
6,2024-05-22,0.2118959618389311
6,2024-05-23,0.18962456281900825
6,2024-05-27,0.2155029778952908
6,2024-05-30,0.22637694548451995
6,2024-05-31,0.23299632994998323
6,2024-06-05,0.2319711776351943
6,2024-06-06,0.21147062359124102
6,2024-06-07,0.21934104570666146
6,2024-06-10,0.2590545509900898
6,2024-06-11,0.2543441768481521
6,2024-06-12,0.25952804245370886
6,2024-06-13,0.2720569016383518
6,2024-06-14,0.2734716638607913
6,2024-06-15,0.3120701684223762
6,2024-06-19,0.3448942528454603
6,2024-06-22,0.4117493992399687
6,2024-06-29,0.6327347854029284
6,2024-07-06,0.7411243090095376
6,2024-07-08,0.7619971545396967
6,2024-07-09,0.7624526726835811
6,2024-07-10,0.79129482997094
6,2024-07-11,0.7668518427964681
6,2024-07-12,0.7552725133657464
6,2024-07-19,0.8072341083836295
6,2024-07-22,0.8046732377705749
6,2024-07-25,0.8511740725475951
6,2024-07-29,0.823707492734995
6,2024-07-30,0.8488210229918781
6,2024-07-31,0.8384250220045826
6,2024-08-01,0.798781845520845
6,2024-08-07,0.7758207476435304
6,2024-08-08,0.7954555443398159
6,2024-08-09,0.7872837702741797
6,2024-08-15,0.8379805643651503
6,2024-08-16,0.8639576871670206
6,2024-08-25,0.8070416410528669
6,2024-08-26,0.8083477993088931
6,2024-08-27,0.8335239815021795
6,2024-08-29,0.80676498290861
6,2024-09-04,0.7907422413471927
6,2024-09-06,0.7726958640698931
6,2024-09-08,0.751141123886964
6,2024-09-14,0.3522589479481018
6,2024-09-17,0.25612708286762786
6,2024-09-19,0.22445663816549308
6,2024-09-20,0.23368388219631347
6,2024-09-21,0.23351186224549197
6,2024-09-23,0.21130271494635072
6,2024-09-24,0.2369718900190008
6,2024-09-27,0.21745362883508437
6,2024-10-01,0.19825499439989194
6,2024-10-02,0.19750026050398645
6,2024-10-06,0.19197395585927313
6,2024-10-11,0.1856081079901084
6,2024-10-12,0.1634712723771469
6,2024-10-13,0.18810243366025856
6,2024-10-22,0.18628789241505533
6,2024-10-23,0.17578092255085503
6,2024-10-25,0.17908062758466525
6,2024-10-26,0.18293068367306545
6,2024-11-06,0.16104525623696025
6,2024-11-09,0.15053631258208058
6,2024-11-10,0.1595604380891174
6,2024-11-14,0.20700891069166574
6,2024-11-17,0.17461309336695727
6,2024-11-18,0.18206019650441488
6,2024-11-19,0.16363859889022392
6,2024-12-01,0.19631580418017214
6,2024-12-07,0.19861997285519356
6,2024-12-13,0.19253896935890988
6,2024-12-18,0.18529992376983906
7,2024-04-07,0.48086912671734944
7,2024-04-09,0.5190435743910212
7,2024-04-13,0.6103383056909799
7,2024-04-19,0.6889739956587652
7,2024-04-21,0.7231178830450662
7,2024-04-22,0.7361278597023153
7,2024-04-23,0.7747129799906973
7,2024-04-24,0.7624478072026599
7,2024-04-30,0.7897173998242834
7,2024-05-04,0.778417484237183
7,2024-05-13,0.8679428689403597
7,2024-05-17,0.8877031185398291
7,2024-05-20,0.8905597253566014
7,2024-05-22,0.875596690992799
7,2024-05-23,0.9080634238044377
7,2024-05-27,0.8957156819571733
7,2024-05-30,0.8798151152925165
7,2024-05-31,0.9121012997863837
7,2024-06-05,0.8977533948198043
7,2024-06-06,0.8384088518338272
7,2024-06-07,0.565052575024118
7,2024-06-10,0.4293924182357704
7,2024-06-11,0.435267270728535
7,2024-06-12,0.4070030809631684
7,2024-06-13,0.4163807592423512
7,2024-06-14,0.4002614888755857
7,2024-06-15,0.434915729762438
7,2024-06-19,0.5109124399204107
7,2024-06-22,0.6338970011886714
7,2024-06-29,0.8578948806375758
7,2024-07-06,0.876428370701833
7,2024-07-08,0.8595102598280733
7,2024-07-09,0.8399010840166758
7,2024-07-10,0.5340111847092062
7,2024-07-11,0.4625895204722816
7,2024-07-12,0.45429435822508957
7,2024-07-19,0.44595925731722025
7,2024-07-22,0.6142443538106395
7,2024-07-25,0.7851388882907249
7,2024-07-29,0.8299863367385611
7,2024-07-30,0.8614137895577798
7,2024-07-31,0.86485995426199
7,2024-08-01,0.8472166892054851
7,2024-08-07,0.8301012739457001
7,2024-08-08,0.8393883752454865
7,2024-08-09,0.8620843687551681
7,2024-08-15,0.4986512374457346
7,2024-08-16,0.46932105218956727
7,2024-08-25,0.5309702947883648
7,2024-08-26,0.5643916524363458
7,2024-08-27,0.623457768786177
7,2024-08-29,0.6682006432176819
7,2024-09-04,0.8429525053619419
7,2024-09-06,0.8539099645982635
7,2024-09-08,0.8565624030974366
7,2024-09-14,0.9014966600916483
7,2024-09-17,0.8824946057573043
7,2024-09-19,0.8475994543308986
7,2024-09-20,0.8698630201514264
7,2024-09-21,0.8495338717526875
7,2024-09-23,0.8718058492540656
7,2024-09-24,0.7878205321458104
7,2024-09-27,0.5698639891770604
7,2024-10-01,0.5603355735770397
7,2024-10-02,0.5442587317284833
7,2024-10-06,0.5414516192418344
7,2024-10-11,0.5644021165673236
7,2024-10-12,0.5693437435398291
7,2024-10-13,0.5882838879031147
7,2024-10-22,0.5844509204666828
7,2024-10-23,0.6210783398006822
7,2024-10-25,0.5747902059502481
7,2024-10-26,0.5892234390073732
7,2024-11-06,0.5378961026865697
7,2024-11-09,0.4948496287555127
7,2024-11-10,0.4778606242355464
7,2024-11-14,0.4783837298442668
7,2024-11-17,0.44848864974891467
7,2024-11-18,0.4395622749707139
7,2024-11-19,0.43630096536487045
7,2024-12-01,0.34460159856928746
7,2024-12-07,0.32666109835825524
7,2024-12-13,0.2964194906585929
7,2024-12-18,0.2705916937814395
8,2024-04-07,0.5783588575280231
8,2024-04-09,0.6736189629453476
8,2024-04-13,0.7539542167502594
8,2024-04-19,0.8059615239104116
8,2024-04-21,0.8407714674852992
8,2024-04-22,0.8344439099792459
8,2024-04-23,0.8623285357575233
8,2024-04-24,0.8159575919880664
8,2024-04-30,0.8377684786838464
8,2024-05-04,0.8142068056035974
8,2024-05-13,0.8937039924550328
8,2024-05-17,0.9026927587772398
8,2024-05-20,0.9027805176625735
8,2024-05-22,0.8937528374697337
8,2024-05-23,0.9236643624610861
8,2024-05-27,0.9033015987115185
8,2024-05-30,0.8899280633863715
8,2024-05-31,0.9173493708924247
8,2024-06-05,0.5010723946623141
8,2024-06-06,0.4247867506377551
8,2024-06-07,0.40987040870373576
8,2024-06-10,0.4061776445217918
8,2024-06-11,0.41882610499178485
8,2024-06-12,0.4290043116028191
8,2024-06-13,0.49286248000259425
8,2024-06-14,0.5263031417545831
8,2024-06-15,0.6185559711172605
8,2024-06-19,0.7543224122276029
8,2024-06-22,0.7858335945607057
8,2024-06-29,0.8899495470857834
8,2024-07-06,0.4783253118514355
8,2024-07-08,0.4348865214782947
8,2024-07-09,0.3953739109520927
8,2024-07-10,0.3618569415319094
8,2024-07-11,0.3448974862720512
8,2024-07-12,0.3737855629539952
8,2024-07-19,0.7126766662703217
8,2024-07-22,0.7908178128242822
8,2024-07-25,0.8714622832713594
8,2024-07-29,0.8596953638446904
8,2024-07-30,0.8923922031736423
8,2024-07-31,0.8883559024775164
8,2024-08-01,0.857313645797302
8,2024-08-07,0.4986454459961951
8,2024-08-08,0.4545821420464372
8,2024-08-09,0.42230160006269457
8,2024-08-15,0.4559519643397613
8,2024-08-16,0.49840554468609477
8,2024-08-25,0.7979535087340021
8,2024-08-26,0.7796015652023521
8,2024-08-27,0.8141039811051539
8,2024-08-29,0.822137736185576
8,2024-09-04,0.8505595220079557
8,2024-09-06,0.8589247881355933
8,2024-09-08,0.8544565164519198
8,2024-09-14,0.8922730294448288
8,2024-09-17,0.8701102289432723
8,2024-09-19,0.8232149613023175
8,2024-09-20,0.5791689861855759
8,2024-09-21,0.5338634447423037
8,2024-09-23,0.46993808911276375
8,2024-09-24,0.5245833648607748
8,2024-09-27,0.5171617600959876
8,2024-10-01,0.62381623465064
8,2024-10-02,0.6341165875778277
8,2024-10-06,0.7064334221506399
8,2024-10-11,0.7582035303528191
8,2024-10-12,0.759216371930128
8,2024-10-13,0.7684758463766863
8,2024-10-22,0.7717719052663439
8,2024-10-23,0.8122716512452438
8,2024-10-25,0.7512417983612937
8,2024-10-26,0.7852001632220685
8,2024-11-06,0.737922512755102
8,2024-11-09,0.7020841215193705
8,2024-11-10,0.6776477646143203
8,2024-11-14,0.6929290254237288
8,2024-11-17,0.6757635495935662
8,2024-11-18,0.6577683841015219
8,2024-11-19,0.6646063483656174
8,2024-12-01,0.49343068331675893
8,2024-12-07,0.4533909790081287
8,2024-12-13,0.39957039357056384
8,2024-12-18,0.3535920002269976
9,2024-04-07,0.4525922745207632
9,2024-04-09,0.48938891453084277
9,2024-04-13,0.6133558454604692
9,2024-04-19,0.6654844293006081
9,2024-04-21,0.6993080745004344
9,2024-04-22,0.7319806146828844
9,2024-04-23,0.7855563776064292
9,2024-04-24,0.7420636946133796
9,2024-04-30,0.7838923354691573
9,2024-05-04,0.769716482949609
9,2024-05-13,0.8529607406602954
9,2024-05-17,0.8789500977410947
9,2024-05-20,0.884046549196351
9,2024-05-22,0.8700291187011294
9,2024-05-23,0.9108043277584709
9,2024-05-27,0.8879246986316247
9,2024-05-30,0.8702511403127715
9,2024-05-31,0.9037535295395308
9,2024-06-05,0.8916572545612511
9,2024-06-06,0.8420248696785404
9,2024-06-07,0.5573017009665509
9,2024-06-10,0.4157790779756733
9,2024-06-11,0.429640631787576
